"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-3-31","4,557.99","4,645.45","4,645.45","4,514.61","348.22M","-1.40%"
"2022-3-30","4,622.57","4,685.52","4,713.32","4,578.03","627.63M","0.34%"
"2022-3-29","4,607.09","4,537.06","4,611.37","4,520.10","735.07M","2.52%"
"2022-3-28","4,494.01","4,380.77","4,550.83","4,301.62","550.26M","2.62%"
"2022-3-25","4,379.33","4,550.94","4,634.92","4,333.99","655.58M","-4.98%"
"2022-3-24","4,609.02","4,722.12","4,752.70","4,581.33","601.95M","-2.95%"
"2022-3-23","4,749.12","4,753.59","4,883.76","4,710.96","919.85M","2.05%"
"2022-3-22","4,653.70","4,440.63","4,660.39","4,423.63","589.72M","5.37%"
"2022-3-21","4,416.33","4,631.51","4,631.51","4,370.11","581.36M","-1.53%"
"2022-3-18","4,484.93","4,442.71","4,547.76","4,300.88","807.88M","-1.92%"
"2022-3-17","4,572.79","4,705.18","4,735.01","4,405.93","1.26B","7.76%"
"2022-3-16","4,243.39","3,689.86","4,247.54","3,608.91","1.50B","22.20%"
"2022-3-15","3,472.42","3,569.09","3,841.87","3,463.44","1.46B","-8.10%"
"2022-3-14","3,778.60","4,073.27","4,073.27","3,749.90","971.32M","-11.03%"
"2022-3-11","4,246.97","4,229.75","4,320.20","4,040.32","821.35M","-4.28%"
"2022-3-10","4,436.65","4,553.79","4,586.42","4,385.19","475.19M","0.97%"
"2022-3-9","4,393.91","4,431.96","4,471.21","4,233.00","718.59M","0.26%"
"2022-3-8","4,382.32","4,515.12","4,579.12","4,367.79","692.26M","-3.21%"
"2022-3-7","4,527.83","4,568.66","4,613.66","4,455.17","807.78M","-4.43%"
"2022-3-4","4,737.93","4,763.47","4,803.80","4,718.51","933.40M","-4.43%"
"2022-3-3","4,957.61","5,025.97","5,052.16","4,933.19","438.49M","-1.16%"
"2022-3-2","5,015.74","5,131.28","5,162.07","5,007.11","418.26M","-2.71%"
"2022-3-1","5,155.69","5,136.66","5,190.18","5,100.91","344.95M","0.74%"
"2022-2-28","5,118.02","5,134.83","5,144.02","5,028.61","503.05M","0.11%"
"2022-2-25","5,112.62","5,157.11","5,209.67","5,107.35","490.76M","0.84%"
"2022-2-24","5,069.79","5,163.46","5,210.72","5,015.99","630.88M","-4.33%"
"2022-2-23","5,299.24","5,234.98","5,325.61","5,200.68","464.23M","1.39%"
"2022-2-22","5,226.70","5,207.50","5,269.30","5,160.34","550.59M","-1.89%"
"2022-2-21","5,327.44","5,395.85","5,459.28","5,298.32","515.64M","-2.78%"
"2022-2-18","5,479.90","5,611.48","5,664.61","5,446.92","379.99M","-3.22%"
"2022-2-17","5,662.28","5,608.52","5,676.45","5,576.31","251.84M","0.82%"
"2022-2-16","5,616.38","5,597.02","5,626.48","5,572.77","278.24M","2.30%"
"2022-2-15","5,490.28","5,464.63","5,549.66","5,460.10","242.14M","-0.22%"
"2022-2-14","5,502.18","5,499.94","5,536.33","5,451.81","268.30M","-1.69%"
"2022-2-11","5,597.05","5,619.98","5,665.52","5,536.20","360.04M","-1.23%"
"2022-2-10","5,666.99","5,721.07","5,726.59","5,579.84","386.92M","0.56%"
"2022-2-9","5,635.50","5,559.83","5,648.36","5,559.83","411.70M","3.65%"
"2022-2-8","5,436.92","5,497.32","5,503.40","5,387.09","364.28M","-1.67%"
"2022-2-7","5,529.51","5,583.00","5,591.34","5,451.68","369.66M","-0.93%"
"2022-2-4","5,581.63","5,555.18","5,591.66","5,463.49","317.24M","3.05%"
"2022-1-31","5,416.29","5,332.84","5,450.47","5,304.62","224.51M","2.35%"
"2022-1-28","5,291.70","5,360.71","5,373.83","5,228.19","426.46M","-1.71%"
"2022-1-27","5,383.63","5,471.50","5,485.77","5,322.15","526.58M","-3.81%"
"2022-1-26","5,597.03","5,581.67","5,665.59","5,526.26","369.28M","0.80%"
"2022-1-25","5,552.68","5,592.17","5,638.12","5,490.94","484.94M","-2.65%"
"2022-1-24","5,703.63","5,749.70","5,760.65","5,688.93","368.68M","-2.84%"
"2022-1-21","5,870.57","5,840.58","5,908.29","5,789.56","475.13M","-0.44%"
"2022-1-20","5,896.71","5,692.56","5,902.63","5,652.66","578.33M","4.50%"
"2022-1-19","5,642.91","5,716.16","5,750.48","5,612.36","324.52M","-0.98%"
"2022-1-18","5,698.54","5,749.82","5,834.81","5,677.01","395.52M","-0.45%"
"2022-1-17","5,724.50","5,752.41","5,778.48","5,678.19","285.76M","-0.77%"
"2022-1-14","5,769.05","5,649.35","5,769.05","5,606.30","317.42M","-0.48%"
"2022-1-13","5,796.78","5,920.51","5,923.45","5,750.24","358.37M","-1.75%"
"2022-1-12","5,899.82","5,750.01","5,902.24","5,750.01","521.23M","4.99%"
"2022-1-11","5,619.67","5,597.18","5,664.76","5,564.64","369.74M","-0.10%"
"2022-1-10","5,625.50","5,499.95","5,643.25","5,460.70","475.25M","2.21%"
"2022-1-7","5,503.91","5,470.06","5,517.49","5,399.22","429.00M","1.99%"
"2022-1-6","5,396.65","5,285.43","5,410.44","5,230.94","483.11M","1.37%"
"2022-1-5","5,323.47","5,501.75","5,505.46","5,306.25","536.78M","-4.63%"
"2022-1-4","5,581.90","5,665.89","5,678.69","5,550.56","294.99M","-1.04%"
"2022-1-3","5,640.47","5,704.38","5,741.80","5,609.79","188.35M","-0.54%"
"2021-12-31","5,670.96","5,693.66","5,723.50","5,668.34","226.03M","3.57%"
"2021-12-30","5,475.70","5,470.58","5,534.31","5,427.94","195.70M","0.07%"
"2021-12-29","5,471.87","5,559.33","5,559.80","5,455.47","239.22M","-1.75%"
"2021-12-28","5,569.42","5,635.13","5,660.66","5,528.96","309.77M","-0.89%"
"2021-12-24","5,619.39","5,692.18","5,693.69","5,614.74","146.35M","-0.34%"
"2021-12-23","5,638.31","5,667.56","5,708.37","5,589.86","355.24M","-0.83%"
"2021-12-22","5,685.29","5,729.24","5,750.26","5,632.31","350.25M","1.29%"
"2021-12-21","5,612.69","5,467.21","5,656.57","5,456.11","464.13M","2.08%"
"2021-12-20","5,498.49","5,644.12","5,687.60","5,474.31","410.68M","-3.20%"
"2021-12-17","5,680.47","5,775.40","5,775.40","5,662.90","522.27M","-2.43%"
"2021-12-16","5,822.14","5,743.20","5,834.93","5,681.40","412.40M","0.46%"
"2021-12-15","5,795.44","5,863.61","5,904.96","5,757.09","490.24M","-1.52%"
"2021-12-14","5,884.82","5,938.33","5,979.35","5,863.06","478.19M","-2.28%"
"2021-12-13","6,022.23","6,089.33","6,160.95","6,019.73","391.18M","-0.22%"
"2021-12-10","6,035.23","6,058.03","6,122.97","6,004.99","356.20M","-1.11%"
"2021-12-9","6,103.16","6,024.76","6,118.93","6,024.76","412.02M","2.23%"
"2021-12-8","5,970.23","5,999.53","6,018.52","5,950.80","388.22M","0.03%"
"2021-12-7","5,968.50","5,846.18","5,968.50","5,796.26","628.58M","4.21%"
"2021-12-6","5,727.49","5,773.63","5,835.55","5,710.19","660.98M","-3.34%"
"2021-12-3","5,925.52","5,948.62","5,948.62","5,855.73","667.19M","-1.53%"
"2021-12-2","6,017.56","5,986.14","6,044.63","5,961.03","468.56M","-0.68%"
"2021-12-1","6,058.80","6,036.58","6,117.35","6,011.06","490.56M","0.50%"
"2021-11-30","6,028.63","6,076.79","6,127.12","5,922.26","719.06M","-1.16%"
"2021-11-29","6,099.35","6,098.72","6,221.93","6,071.83","474.57M","-0.86%"
"2021-11-26","6,151.99","6,292.96","6,292.96","6,149.86","464.85M","-3.25%"
"2021-11-25","6,358.54","6,302.97","6,370.38","6,267.05","384.13M","1.05%"
"2021-11-24","6,292.16","6,317.25","6,369.53","6,269.61","822.73M","-0.50%"
"2021-11-23","6,323.48","6,315.78","6,340.53","6,281.36","398.10M","-1.36%"
"2021-11-22","6,410.89","6,456.97","6,460.13","6,380.03","406.91M","-0.73%"
"2021-11-19","6,457.97","6,371.12","6,457.97","6,341.95","426.67M","-0.26%"
"2021-11-18","6,474.55","6,546.19","6,546.75","6,448.35","367.64M","-2.96%"
"2021-11-17","6,672.28","6,672.32","6,683.52","6,601.91","288.13M","-0.60%"
"2021-11-16","6,712.31","6,612.39","6,724.95","6,588.83","420.18M","1.68%"
"2021-11-15","6,601.15","6,603.57","6,642.87","6,564.11","331.37M","0.54%"
"2021-11-12","6,565.53","6,576.31","6,604.10","6,495.25","502.36M","1.56%"
"2021-11-11","6,464.53","6,281.34","6,504.59","6,272.93","477.43M","1.80%"
"2021-11-10","6,349.94","6,209.09","6,355.50","6,152.22","379.66M","2.06%"
"2021-11-9","6,221.85","6,240.55","6,260.78","6,151.64","328.07M","0.45%"
"2021-11-8","6,193.98","6,238.31","6,239.69","6,164.09","379.98M","-1.32%"
"2021-11-5","6,276.52","6,295.68","6,353.68","6,244.66","389.89M","-1.55%"
"2021-11-4","6,375.32","6,322.65","6,383.19","6,313.69","378.52M","1.62%"
"2021-11-3","6,273.44","6,309.58","6,343.64","6,189.94","577.57M","-0.65%"
"2021-11-2","6,314.31","6,463.03","6,532.05","6,287.79","452.23M","0.56%"
"2021-11-1","6,279.39","6,339.81","6,339.81","6,236.14","362.27M","-1.51%"
"2021-10-29","6,375.85","6,424.23","6,442.69","6,362.01","420.33M","-1.08%"
"2021-10-28","6,445.17","6,484.06","6,540.83","6,409.00","280.23M","0.06%"
"2021-10-27","6,441.62","6,532.77","6,532.77","6,395.62","384.97M","-3.19%"
"2021-10-26","6,654.19","6,749.35","6,770.79","6,616.45","352.64M","-1.34%"
"2021-10-25","6,744.74","6,722.50","6,794.80","6,685.84","299.53M","-0.14%"
"2021-10-22","6,754.34","6,673.86","6,784.89","6,666.01","406.45M","1.78%"
"2021-10-21","6,636.18","6,704.99","6,713.93","6,555.14","453.91M","-0.82%"
"2021-10-20","6,691.33","6,612.97","6,735.20","6,612.94","621.89M","2.65%"
"2021-10-19","6,518.59","6,349.32","6,521.01","6,334.29","482.31M","3.07%"
"2021-10-18","6,324.27","6,346.49","6,346.49","6,206.04","326.21M","0.08%"
"2021-10-15","6,318.91","6,282.22","6,318.91","6,223.04","500.53M","1.92%"
"2021-10-12","6,199.75","6,270.39","6,317.78","6,179.36","474.22M","-3.18%"
"2021-10-11","6,403.69","6,303.67","6,448.16","6,303.67","752.46M","3.17%"
"2021-10-8","6,206.77","6,301.87","6,301.87","6,134.75","535.59M","0.56%"
"2021-10-7","6,172.04","5,987.70","6,189.27","5,975.23","338.91M","5.21%"
"2021-10-6","5,866.15","5,998.92","6,009.03","5,855.22","299.35M","-1.50%"
"2021-10-5","5,955.22","5,852.97","5,970.05","5,824.60","365.52M","-0.31%"
"2021-10-4","5,973.80","6,054.19","6,071.09","5,936.81","419.82M","-2.09%"
"2021-9-30","6,101.52","6,057.50","6,146.34","6,035.75","336.90M","-1.26%"
"2021-9-29","6,179.43","6,111.29","6,179.43","6,016.25","312.74M","-0.84%"
"2021-9-28","6,231.55","6,150.98","6,272.47","6,129.13","448.11M","2.09%"
"2021-9-27","6,103.89","6,148.61","6,236.89","6,078.66","529.04M","-0.91%"
"2021-9-24","6,159.96","6,289.86","6,317.54","6,129.89","397.82M","-2.23%"
"2021-9-23","6,300.49","6,369.07","6,440.99","6,247.32","507.16M","0.93%"
"2021-9-21","6,242.61","6,147.52","6,272.61","6,124.65","277.23M","-0.46%"
"2021-9-20","6,271.37","6,379.63","6,379.63","6,156.93","321.46M","-2.80%"
"2021-9-17","6,452.19","6,240.24","6,462.64","6,214.06","630.33M","3.52%"
"2021-9-16","6,232.93","6,303.82","6,342.91","6,161.18","402.55M","-1.03%"
"2021-9-15","6,298.09","6,425.22","6,433.48","6,282.82","414.45M","-3.14%"
"2021-9-14","6,502.35","6,621.27","6,631.16","6,457.14","390.46M","-1.41%"
"2021-9-13","6,595.03","6,648.44","6,648.44","6,498.60","482.55M","-2.27%"
"2021-9-10","6,748.36","6,618.74","6,749.60","6,618.74","387.62M","2.87%"
"2021-9-9","6,560.39","6,732.15","6,740.81","6,545.34","553.60M","-4.52%"
"2021-9-8","6,871.28","6,930.72","6,958.01","6,807.11","509.91M","-0.24%"
"2021-9-7","6,887.94","6,814.06","6,933.33","6,812.59","460.95M","1.61%"
"2021-9-6","6,778.49","6,687.53","6,780.16","6,669.47","468.60M","0.74%"
"2021-9-3","6,728.84","6,778.13","6,778.13","6,669.79","581.83M","-1.07%"
"2021-9-2","6,801.47","6,824.57","6,907.80","6,747.02","651.55M","1.61%"
"2021-9-1","6,693.66","6,633.47","6,759.26","6,584.32","682.86M","1.30%"
"2021-8-31","6,607.78","6,401.96","6,607.78","6,297.45","806.15M","3.39%"
"2021-8-30","6,391.17","6,327.87","6,416.95","6,287.59","465.43M","1.09%"
"2021-8-27","6,322.28","6,336.68","6,460.35","6,282.02","502.13M","-0.23%"
"2021-8-26","6,337.03","6,492.16","6,492.16","6,268.70","792.46M","-1.89%"
"2021-8-25","6,458.97","6,609.64","6,671.20","6,410.07","726.53M","0.20%"
"2021-8-24","6,446.18","6,171.40","6,446.18","6,171.01","704.78M","7.06%"
"2021-8-23","6,021.27","6,010.78","6,158.63","5,990.78","696.05M","2.14%"
"2021-8-20","5,895.06","6,020.96","6,021.90","5,769.65","880.18M","-2.46%"
"2021-8-19","6,044.03","6,209.67","6,259.03","6,012.44","596.08M","-2.93%"
"2021-8-18","6,226.69","6,242.54","6,298.71","6,193.32","429.17M","0.13%"
"2021-8-17","6,218.89","6,367.53","6,393.18","6,180.97","586.94M","-3.13%"
"2021-8-16","6,420.14","6,562.40","6,562.40","6,389.74","532.04M","-2.57%"
"2021-8-13","6,589.54","6,634.41","6,669.37","6,531.95","573.32M","-1.93%"
"2021-8-12","6,719.19","6,804.51","6,825.77","6,680.94","556.50M","-1.49%"
"2021-8-11","6,820.68","6,798.28","6,884.37","6,764.44","613.45M","-0.14%"
"2021-8-10","6,830.15","6,773.14","6,837.15","6,682.62","656.47M","2.48%"
"2021-8-9","6,664.91","6,609.65","6,749.90","6,558.23","520.40M","-0.48%"
"2021-8-6","6,697.10","6,755.31","6,755.31","6,644.74","713.44M","-0.27%"
"2021-8-5","6,715.33","6,835.52","6,914.53","6,680.42","609.80M","-2.10%"
"2021-8-4","6,859.40","6,645.89","6,932.31","6,610.04","641.63M","2.43%"
"2021-8-3","6,696.66","6,838.76","6,838.76","6,557.67","652.43M","-1.47%"
"2021-8-2","6,796.25","6,791.01","6,821.60","6,672.20","602.90M","0.23%"
"2021-7-30","6,780.97","6,824.84","6,824.84","6,614.99","759.88M","-2.56%"
"2021-7-29","6,958.77","6,827.16","6,958.77","6,736.90","1.17B","8.00%"
"2021-7-28","6,443.31","6,397.65","6,493.05","6,204.56","1.33B","3.10%"
"2021-7-27","6,249.65","6,667.97","6,773.97","6,118.10","2.03B","-7.97%"
"2021-7-26","6,790.96","7,038.32","7,038.32","6,752.62","1.21B","-6.57%"
"2021-7-23","7,268.14","7,495.42","7,495.42","7,233.42","541.50M","-2.96%"
"2021-7-22","7,490.13","7,417.24","7,490.13","7,405.44","577.59M","2.22%"
"2021-7-21","7,327.70","7,380.33","7,404.26","7,277.52","561.94M","-0.13%"
"2021-7-20","7,337.55","7,403.79","7,465.83","7,274.06","529.40M","-1.27%"
"2021-7-19","7,431.99","7,509.75","7,511.47","7,408.19","535.11M","-2.39%"
"2021-7-16","7,614.35","7,639.31","7,675.81","7,583.68","677.55M","-0.61%"
"2021-7-15","7,661.25","7,670.52","7,705.10","7,634.88","449.77M","-0.08%"
"2021-7-14","7,667.56","7,677.74","7,706.21","7,642.65","485.61M","0.10%"
"2021-7-13","7,659.59","7,554.72","7,721.17","7,524.66","474.06M","1.94%"
"2021-7-12","7,514.15","7,520.26","7,555.22","7,410.21","470.47M","1.14%"
"2021-7-9","7,429.49","7,295.50","7,450.48","7,152.11","709.61M","1.47%"
"2021-7-8","7,321.98","7,548.54","7,559.80","7,301.85","637.50M","-3.71%"
"2021-7-7","7,603.77","7,555.25","7,608.42","7,499.80","474.06M","-0.56%"
"2021-7-6","7,646.94","7,700.96","7,709.41","7,570.70","503.22M","-0.85%"
"2021-7-5","7,712.19","7,832.43","7,842.10","7,665.73","563.15M","-2.28%"
"2021-7-2","7,892.40","8,137.63","8,137.63","7,856.77","591.40M","-3.22%"
"2021-6-30","8,155.37","8,249.78","8,260.28","8,145.77","417.40M","-0.56%"
"2021-6-29","8,201.05","8,299.52","8,330.92","8,168.09","402.05M","-0.91%"
"2021-6-28","8,276.63","8,284.50","8,316.61","8,231.20","259.18M","0.50%"
"2021-6-25","8,235.63","8,105.22","8,243.81","8,095.30","492.32M","2.44%"
"2021-6-24","8,039.76","8,045.78","8,080.01","8,004.00","346.36M","0.24%"
"2021-6-23","8,020.23","7,868.36","8,030.90","7,836.94","484.59M","2.66%"
"2021-6-22","7,812.23","7,961.52","7,961.52","7,808.26","472.24M","-1.81%"
"2021-6-21","7,955.95","7,955.06","7,992.79","7,885.41","521.57M","-1.06%"
"2021-6-18","8,041.45","7,991.03","8,075.46","7,973.41","998.01M","1.77%"
"2021-6-17","7,901.52","7,776.48","7,901.52","7,747.45","601.94M","0.90%"
"2021-6-16","7,830.67","7,922.42","7,931.53","7,816.77","418.73M","-1.64%"
"2021-6-15","7,961.02","8,036.32","8,038.70","7,850.64","464.92M","-0.38%"
"2021-6-11","7,991.12","8,017.11","8,065.26","7,958.83","381.00M","0.28%"
"2021-6-10","7,969.17","7,991.27","8,048.20","7,933.71","431.08M","-0.04%"
"2021-6-9","7,972.09","7,970.55","8,009.22","7,926.25","388.28M","-0.11%"
"2021-6-8","7,981.01","8,079.96","8,100.21","7,935.76","396.33M","-0.77%"
"2021-6-7","8,042.73","8,106.01","8,120.51","7,988.96","576.60M","-0.65%"
"2021-6-4","8,095.64","8,080.00","8,195.37","8,059.76","885.80M","-0.84%"
"2021-6-3","8,164.34","8,227.63","8,316.21","8,140.48","619.66M","-0.86%"
"2021-6-2","8,235.10","8,338.03","8,338.03","8,201.54","462.62M","-0.85%"
"2021-6-1","8,305.74","8,141.80","8,311.71","8,132.19","530.05M","2.48%"
"2021-5-31","8,104.35","8,036.81","8,105.52","7,991.08","546.73M","1.84%"
"2021-5-28","7,957.63","8,135.72","8,136.36","7,942.25","674.58M","-2.05%"
"2021-5-27","8,123.88","8,082.33","8,132.89","8,033.36","1.10B","0.64%"
"2021-5-26","8,072.46","8,044.39","8,092.55","7,993.66","655.98M","0.85%"
"2021-5-25","8,004.37","7,884.97","8,024.63","7,846.99","651.12M","1.62%"
"2021-5-24","7,876.61","7,961.23","7,998.24","7,800.37","428.62M","-1.85%"
"2021-5-21","8,025.31","8,016.44","8,048.64","7,945.27","526.74M","1.38%"
"2021-5-20","7,915.72","7,810.78","7,939.08","7,795.83","614.85M","1.25%"
"2021-5-18","7,817.69","7,764.25","7,825.64","7,741.87","404.59M","1.53%"
"2021-5-17","7,699.96","7,628.91","7,738.08","7,602.06","482.76M","1.78%"
"2021-5-14","7,565.31","7,548.11","7,590.53","7,433.44","618.46M","-0.45%"
"2021-5-13","7,599.62","7,699.22","7,738.78","7,597.26","530.36M","-3.33%"
"2021-5-12","7,861.18","7,755.31","7,868.98","7,723.66","749.29M","2.76%"
"2021-5-11","7,649.68","7,673.06","7,673.06","7,533.21","711.28M","-3.00%"
"2021-5-10","7,886.02","7,987.35","8,045.17","7,841.34","564.13M","-0.86%"
"2021-5-7","7,954.82","8,158.71","8,158.71","7,934.46","495.23M","-2.24%"
"2021-5-6","8,136.87","8,164.63","8,232.76","8,065.80","474.58M","0.36%"
"2021-5-5","8,107.90","8,180.23","8,240.29","8,096.39","229.61M","-2.13%"
"2021-5-4","8,284.12","8,231.32","8,295.95","8,187.80","191.20M","0.68%"
"2021-5-3","8,227.89","8,314.65","8,323.99","8,188.44","196.77M","-1.03%"
"2021-4-30","8,313.18","8,435.37","8,440.30","8,300.33","316.82M","-2.20%"
"2021-4-29","8,500.13","8,585.77","8,599.89","8,468.40","292.98M","-0.38%"
"2021-4-28","8,532.76","8,531.36","8,565.31","8,487.53","601.67M","0.19%"
"2021-4-27","8,516.45","8,486.64","8,571.05","8,418.32","381.13M","0.37%"
"2021-4-26","8,485.24","8,527.83","8,612.36","8,461.70","484.29M","0.21%"
"2021-4-23","8,467.75","8,312.99","8,506.39","8,299.72","444.55M","2.27%"
"2021-4-22","8,279.74","8,263.03","8,314.54","8,200.21","354.45M","1.16%"
"2021-4-21","8,185.00","8,161.73","8,222.84","8,113.46","391.47M","-1.52%"
"2021-4-20","8,311.69","8,272.34","8,354.44","8,249.22","612.41M","-0.42%"
"2021-4-19","8,346.39","8,206.45","8,406.12","8,145.27","482.73M","1.39%"
"2021-4-16","8,232.13","8,135.42","8,250.13","8,117.83","451.16M","1.10%"
"2021-4-15","8,142.92","8,212.39","8,212.39","8,023.97","363.67M","-1.01%"
"2021-4-14","8,225.67","8,191.80","8,293.81","8,176.63","436.02M","2.32%"
"2021-4-13","8,038.81","8,175.37","8,233.38","8,018.65","494.92M","-1.60%"
"2021-4-12","8,169.50","8,365.23","8,374.97","8,137.17","657.60M","-1.64%"
"2021-4-9","8,305.93","8,503.03","8,503.03","8,246.54","456.32M","-1.80%"
"2021-4-8","8,458.11","8,375.56","8,524.03","8,338.03","703.88M","0.07%"
"2021-4-7","8,451.85","8,650.50","8,669.17","8,421.21","668.43M","-1.37%"
"2021-4-1","8,569.64","8,336.00","8,569.73","8,308.08","686.54M","4.71%"
"2021-3-31","8,183.80","8,283.46","8,343.46","8,151.33","810.77M","0.04%"
"2021-3-30","8,180.32","8,077.65","8,239.15","8,045.83","683.98M","2.50%"
"2021-3-29","7,981.07","8,110.96","8,160.82","7,906.57","630.63M","-1.83%"
"2021-3-26","8,129.63","7,985.26","8,206.02","7,955.34","823.59M","2.33%"
"2021-3-25","7,944.80","7,812.59","7,995.82","7,642.57","825.75M","-1.20%"
"2021-3-24","8,040.99","8,283.70","8,328.41","7,981.65","660.69M","-3.07%"
"2021-3-23","8,295.42","8,580.99","8,584.66","8,223.00","620.56M","-2.51%"
"2021-3-22","8,508.85","8,529.34","8,646.10","8,441.96","515.09M","-0.50%"
"2021-3-19","8,551.32","8,516.42","8,597.79","8,387.79","840.66M","-1.44%"
"2021-3-18","8,676.33","8,689.32","8,819.38","8,643.42","847.76M","1.19%"
"2021-3-17","8,574.04","8,523.48","8,643.75","8,402.95","672.19M","0.51%"
"2021-3-16","8,530.82","8,405.94","8,549.58","8,405.94","713.74M","3.22%"
"2021-3-15","8,264.42","8,549.04","8,607.84","8,171.97","1.11B","-2.27%"
"2021-3-12","8,456.43","8,836.77","8,894.41","8,449.29","1.37B","-2.13%"
"2021-3-11","8,640.16","8,232.88","8,652.11","8,219.81","1.38B","5.16%"
"2021-3-10","8,216.58","8,526.69","8,526.69","8,174.61","774.69M","1.90%"
"2021-3-9","8,063.12","8,029.83","8,324.10","7,706.83","1.24B","-0.23%"
"2021-3-8","8,081.63","8,736.53","8,748.88","8,023.24","1.22B","-6.40%"
"2021-3-5","8,634.22","8,500.51","8,774.20","8,384.91","919.73M","-2.10%"
"2021-3-4","8,819.62","9,149.65","9,150.36","8,807.47","849.81M","-5.84%"
"2021-3-3","9,366.51","9,282.48","9,368.76","9,117.00","544.88M","1.17%"
"2021-3-2","9,257.99","9,570.95","9,629.89","9,221.54","802.71M","-0.44%"
"2021-3-1","9,298.79","9,209.95","9,312.06","9,130.98","777.75M","3.85%"
"2021-2-26","8,954.44","9,052.15","9,184.17","8,937.09","1.27B","-5.71%"
"2021-2-25","9,496.79","9,606.37","9,665.98","9,380.89","729.65M","1.45%"
"2021-2-24","9,360.95","9,931.55","9,988.84","9,201.58","1.23B","-5.10%"
"2021-2-23","9,863.82","9,786.09","10,000.12","9,637.21","804.34M","-1.14%"
"2021-2-22","9,977.41","10,686.39","10,686.39","9,977.41","1.16B","-5.53%"
"2021-2-19","10,560.97","10,517.13","10,560.97","10,214.36","1.05B","-0.29%"
"2021-2-18","10,591.53","10,964.67","11,001.78","10,565.40","1.02B","-3.23%"
"2021-2-17","10,945.22","10,658.24","10,945.22","10,555.63","792.40M","2.34%"
"2021-2-16","10,694.68","10,620.97","10,785.98","10,585.65","785.94M","2.72%"
"2021-2-11","10,411.20","10,219.06","10,411.20","10,094.85","","1.92%"
"2021-2-10","10,214.73","10,100.71","10,219.76","10,021.70","","2.54%"
"2021-2-9","9,961.71","9,810.07","9,970.91","9,780.07","","2.10%"
"2021-2-8","9,756.81","9,930.31","9,947.75","9,727.46","","-0.39%"
"2021-2-5","9,795.16","9,935.47","9,996.24","9,770.24","","-1.03%"
"2021-2-4","9,897.37","10,034.24","10,042.80","9,678.40","","-2.26%"
"2021-2-3","10,125.72","10,056.56","10,137.86","9,907.63","","1.50%"
"2021-2-2","9,976.44","9,987.00","10,096.40","9,951.12","","2.16%"
"2021-2-1","9,765.89","9,438.36","9,792.88","9,385.43","","4.36%"
"2021-1-29","9,358.11","9,543.20","9,709.45","9,283.93","","-0.16%"
"2021-1-28","9,372.88","9,564.89","9,791.85","9,339.48","","-4.43%"
"2021-1-27","9,807.73","10,055.50","10,057.24","9,603.17","","-1.60%"
"2021-1-26","9,967.45","10,142.51","10,279.96","9,843.29","","-2.34%"
"2021-1-25","10,206.61","9,841.33","10,228.70","9,841.33","","4.51%"
"2021-1-22","9,765.76","9,811.68","9,952.94","9,707.08","","-0.45%"
"2021-1-21","9,809.84","9,915.87","9,981.71","9,736.29","","-0.76%"
"2021-1-20","9,885.22","9,493.74","9,885.22","9,474.55","","5.44%"
"2021-1-19","9,374.79","9,228.15","9,526.28","9,228.15","","2.84%"
"2021-1-18","9,116.24","8,715.32","9,122.71","8,688.63","","3.88%"
"2021-1-15","8,775.54","8,814.55","8,818.39","8,640.52","","-1.35%"
"2021-1-14","8,895.21","8,774.84","8,901.83","8,711.66","","2.60%"
"2021-1-13","8,669.71","8,781.51","8,813.34","8,600.12","","-0.65%"
"2021-1-12","8,726.64","8,685.24","8,758.24","8,619.41","","0.71%"
"2021-1-11","8,665.47","8,730.59","8,839.76","8,614.55","","0.41%"
"2021-1-8","8,630.32","8,450.05","8,694.40","8,450.05","","2.73%"
"2021-1-7","8,400.85","8,559.09","8,559.09","8,301.00","","-2.42%"
"2021-1-6","8,609.60","8,574.37","8,699.84","8,510.40","","1.73%"
"2021-1-5","8,463.55","8,422.18","8,504.65","8,385.74","","-0.31%"
"2021-1-4","8,489.69","8,376.85","8,544.87","8,360.83","","0.76%"
"2020-12-31","8,425.90","8,332.26","8,445.60","8,332.01","","1.57%"
"2020-12-30","8,295.37","8,078.28","8,311.50","8,078.28","","3.72%"
"2020-12-29","7,997.83","7,908.69","8,072.71","7,908.69","","2.59%"
"2020-12-28","7,795.78","8,063.45","8,070.26","7,768.81","","-4.26%"
"2020-12-24","8,142.81","8,348.44","8,352.80","8,122.62","","-3.36%"
"2020-12-23","8,426.07","8,207.80","8,480.35","8,204.42","","2.92%"
"2020-12-22","8,186.66","8,164.53","8,253.32","8,091.29","","0.33%"
"2020-12-21","8,159.95","8,243.12","8,277.37","8,159.95","","-1.14%"
"2020-12-18","8,253.83","8,324.89","8,345.77","8,221.54","","-0.95%"
"2020-12-17","8,332.66","8,205.81","8,332.66","8,186.12","","2.29%"
"2020-12-16","8,146.40","8,158.80","8,173.26","8,085.68","","0.64%"
"2020-12-15","8,094.42","8,149.85","8,149.85","8,028.90","","-0.42%"
"2020-12-14","8,128.81","8,056.27","8,156.09","8,005.06","","0.60%"
"2020-12-11","8,080.60","8,123.04","8,143.59","8,037.63","","0.68%"
"2020-12-10","8,025.83","8,004.56","8,044.07","7,955.62","","-0.94%"
"2020-12-9","8,101.77","8,144.80","8,206.08","8,066.77","","0.21%"
"2020-12-8","8,085.11","7,939.81","8,136.73","7,916.24","","1.77%"
